Date,Open,High,Low,Close,Adj Close,Volume
2015-11-02,116.500000,119.800003,114.550003,118.699997,114.779732,7266316
2015-11-03,119.900002,121.500000,119.000000,120.099998,116.133492,7229734
2015-11-04,124.199997,125.699997,121.500000,122.349998,118.309189,15016029
2015-11-05,121.650002,123.349998,115.599998,116.150002,112.313950,9484039
2015-11-06,117.300003,119.599998,115.800003,118.500000,114.586342,5980063
2015-11-09,113.000000,115.900002,112.599998,113.900002,110.138268,11326083
2015-11-10,114.000000,114.949997,108.349998,108.750000,105.158348,8682106
2015-11-13,110.699997,112.349998,108.599998,110.199997,106.560463,8429796
2015-11-16,110.000000,110.800003,108.099998,109.849998,106.222015,6728402
2015-11-17,111.250000,113.500000,111.000000,111.400002,107.720825,8446681
2015-11-18,111.449997,111.949997,105.550003,106.500000,102.982651,7988700
2015-11-19,108.000000,108.400002,102.800003,103.300003,99.888344,15834962
2015-11-20,103.400002,106.000000,101.800003,102.250000,98.873024,12556533
2015-11-23,102.900002,104.500000,102.349998,103.150002,99.743301,8349362
2015-11-24,103.400002,108.000000,103.150002,107.150002,103.611191,16020202
2015-11-26,109.000000,116.500000,108.500000,113.550003,109.799820,29194432
2015-11-27,114.900002,115.650002,112.099998,114.050003,110.283318,13200331
2015-11-30,114.400002,116.800003,112.550003,114.599998,110.815140,34796886
2015-12-01,116.199997,118.750000,115.000000,117.900002,114.006157,13399897
2015-12-02,118.349998,119.000000,115.750000,117.050003,113.184235,6745535
2015-12-03,116.099998,120.449997,115.750000,118.900002,114.973129,9642164
2015-12-04,117.500000,118.900002,116.400002,117.150002,113.280930,5909089
2015-12-07,117.500000,118.449997,115.550003,116.599998,112.749084,6098766
2015-12-08,115.300003,117.199997,109.750000,110.400002,106.753853,7803535
2015-12-09,109.900002,111.800003,107.099998,110.449997,106.802193,12680778
2015-12-10,112.500000,113.500000,110.400002,111.550003,107.865883,7655638
2015-12-11,112.000000,112.400002,106.199997,108.199997,104.626511,8413623
2015-12-14,107.500000,110.150002,105.400002,107.050003,103.514496,7780225
2015-12-15,108.000000,108.900002,107.099998,108.300003,104.723213,4827608
2015-12-16,109.099998,114.500000,108.900002,113.099998,109.364685,12638792
2015-12-17,114.500000,115.849998,113.099998,115.349998,111.540375,7506273
2015-12-18,115.300003,116.949997,114.099998,114.550003,110.766800,7709429
2015-12-21,114.800003,116.500000,113.849998,116.099998,112.265602,5152431
2015-12-22,116.699997,117.750000,112.849998,113.449997,109.703117,6661928
2015-12-23,114.300003,117.099998,113.699997,116.099998,112.265602,11304857
2015-12-24,116.400002,116.500000,113.849998,114.349998,110.573395,6186623
2015-12-28,114.150002,115.900002,113.099998,115.150002,111.346977,6178737
2015-12-29,115.949997,116.300003,112.500000,113.800003,110.041565,6738765
2015-12-30,114.099998,114.949997,113.150002,113.900002,110.138268,4680277
2015-12-31,114.099998,116.750000,113.699997,116.000000,112.168907,11801392
2016-01-01,115.949997,122.000000,115.199997,121.550003,117.535606,13839642
2016-01-04,120.400002,122.750000,117.550003,118.400002,114.489647,11343369
2016-01-05,119.400002,121.099998,118.000000,118.400002,114.489647,23815902
2016-01-06,118.900002,119.300003,114.250000,114.750000,110.960190,10845589
2016-01-07,113.000000,113.000000,105.750000,106.800003,103.272758,24867867
2016-01-08,107.300003,113.599998,107.050003,112.199997,108.494400,22157004
2016-01-11,109.250000,113.400002,107.550003,112.199997,108.494400,11597335
2016-01-12,113.250000,113.550003,107.550003,109.500000,105.883575,9515402
2016-01-13,111.500000,114.000000,104.250000,110.099998,106.463768,19405771
2016-01-14,106.949997,108.400002,105.000000,105.849998,102.354126,14789012
2016-01-15,106.349998,107.699997,98.449997,99.650002,96.358894,14467548
2016-01-18,100.300003,101.599998,95.099998,96.050003,92.877792,13670077
2016-01-19,96.000000,98.099998,93.449997,96.150002,92.974480,13598821
2016-01-20,93.900002,93.900002,90.000000,92.250000,89.203285,15236321
2016-01-21,93.699997,94.699997,90.300003,91.650002,88.623108,11253754
2016-01-22,93.050003,95.750000,92.500000,94.550003,91.427330,11036494
2016-01-25,95.800003,95.800003,92.099998,93.500000,90.412010,8165215
2016-01-27,94.650002,97.250000,93.800003,95.650002,92.490997,10692219
2016-01-28,95.300003,95.800003,93.599998,94.449997,91.330635,11425084
2016-01-29,94.650002,97.449997,92.900002,96.349998,93.167877,8899820
2016-02-01,96.500000,98.000000,95.699997,96.750000,93.554672,7072185
2016-02-02,96.500000,97.349998,92.599998,93.349998,90.266953,8889021
2016-02-03,93.000000,96.849998,92.400002,93.349998,90.266953,15694636
2016-02-04,94.699997,96.000000,93.949997,94.650002,91.524025,10105186
2016-02-05,94.699997,96.449997,93.250000,95.849998,92.684395,7240006
2016-02-08,96.800003,101.150002,96.000000,96.599998,93.409622,14149568
2016-02-09,94.849998,97.300003,94.449997,95.500000,92.345955,7210910
2016-02-10,95.349998,95.650002,89.000000,90.400002,87.414391,13605261
2016-02-11,90.050003,90.300003,80.000000,81.300003,78.614937,20934839
2016-02-12,83.400002,83.400002,72.349998,80.800003,78.131447,24614028
2016-02-15,83.199997,90.599998,83.199997,89.650002,86.689163,13690696
2016-02-16,91.250000,91.949997,85.050003,85.699997,82.869614,13751512
2016-02-17,86.099998,89.000000,83.300003,88.449997,85.528786,11679234
2016-02-18,89.500000,90.650002,83.800003,86.599998,83.739891,10288734
2016-02-19,86.699997,89.199997,85.500000,88.050003,85.142006,8330679
2016-02-22,88.849998,89.599998,87.550003,89.000000,86.060623,6052510
2016-02-23,88.900002,89.050003,84.400002,85.000000,82.192734,8318356
2016-02-24,83.900002,86.599998,83.599998,85.000000,82.192734,7187259
2016-02-25,85.500000,85.900002,83.050003,83.400002,80.645576,9548107
2016-02-26,84.949997,87.949997,84.500000,87.250000,84.368423,9203996
2016-02-29,87.800003,92.800003,85.099998,88.949997,86.012276,15387741
2016-03-01,89.099998,99.300003,89.099998,98.099998,94.860077,19666292
2016-03-02,101.000000,112.800003,99.250000,107.800003,104.239731,34675068
2016-03-03,109.150002,109.150002,104.800003,106.449997,102.934303,11115302
2016-03-04,106.199997,110.800003,104.500000,107.900002,104.336418,10961088
2016-03-08,107.500000,109.599998,105.599998,106.849998,103.321098,9299049
2016-03-09,105.199997,108.800003,104.500000,107.349998,103.804581,10457873
2016-03-10,108.349998,108.500000,105.349998,105.949997,102.450821,6860605
2016-03-11,103.400002,111.400002,102.500000,106.449997,102.934303,26833249
2016-03-14,107.699997,108.599998,104.300003,105.400002,101.918991,8635066
2016-03-15,105.650002,107.599998,105.099998,105.599998,102.112381,9132567
2016-03-16,106.949997,108.199997,104.800003,106.550003,103.031006,10007848
2016-03-17,108.000000,108.500000,104.650002,105.099998,101.628891,7543412
2016-03-18,107.500000,108.400002,105.750000,107.400002,103.852936,8475673
2016-03-21,107.900002,110.199997,106.800003,109.150002,105.545143,8141983
2016-03-22,109.699997,115.599998,108.800003,114.849998,111.056885,18872438
2016-03-23,115.449997,116.550003,114.599998,115.500000,111.685425,10136686
2016-03-28,114.400002,114.400002,105.250000,106.500000,104.797333,10095751
2016-03-29,107.199997,108.400002,105.599998,106.699997,104.994133,7004971
2016-03-30,108.300003,116.400002,107.650002,115.000000,113.161438,15363987
2016-03-31,114.199997,116.000000,112.099998,114.750000,112.915436,11142294
2016-04-01,114.500000,121.349998,113.199997,120.900002,118.967117,17306758
2016-04-04,121.300003,121.800003,117.300003,118.750000,116.851486,12288518
2016-04-05,116.000000,120.300003,112.650002,113.400002,111.587021,16267710
2016-04-06,114.000000,117.150002,112.400002,114.449997,112.620224,12189393
2016-04-07,114.449997,116.400002,112.949997,113.550003,111.734627,9853984
2016-04-08,113.500000,119.099998,113.300003,118.400002,116.507080,13325258
2016-04-11,119.500000,122.449997,119.050003,120.699997,118.770309,13957492
2016-04-12,121.250000,121.800003,118.550003,119.449997,117.540298,9056627
2016-04-13,120.750000,123.650002,120.150002,121.849998,119.901924,10538401
2016-04-18,122.199997,125.500000,120.949997,125.050003,123.050766,11352407
2016-04-20,125.099998,125.900002,123.400002,124.099998,122.115952,8766759
2016-04-21,125.000000,127.300003,122.050003,123.199997,121.230347,9584546
2016-04-22,122.300003,124.199997,121.750000,122.550003,120.590744,5007587
2016-04-25,122.099998,123.400002,119.150002,120.099998,118.179909,6302885
2016-04-26,119.400002,124.650002,118.849998,124.199997,122.214355,9015929
2016-04-27,124.900002,125.400002,122.400002,123.300003,121.328743,5167178
2016-04-28,123.800003,128.850006,122.099998,125.500000,123.493568,18810331
2016-04-29,125.650002,130.149994,123.150002,129.500000,127.429626,12087081
2016-05-02,128.949997,131.199997,127.599998,128.649994,126.593208,9629704
2016-05-03,128.899994,131.500000,126.500000,127.050003,125.018791,9414896
2016-05-04,126.449997,127.699997,119.500000,120.449997,118.524307,8642677
2016-05-05,120.750000,125.449997,119.300003,124.449997,122.460358,10228459
2016-05-06,123.949997,126.650002,122.000000,125.599998,123.591972,6731862
2016-05-09,127.000000,128.899994,126.000000,128.100006,126.052010,5688052
2016-05-10,128.000000,129.149994,126.699997,127.750000,125.707603,4521620
2016-05-11,124.500000,128.050003,124.250000,125.849998,123.837982,5023710
2016-05-12,125.099998,129.350006,125.099998,127.750000,125.707603,6756502
2016-05-13,127.400002,128.399994,121.050003,121.900002,119.951134,8847558
2016-05-16,122.099998,124.599998,120.099998,124.349998,122.361954,7268491
2016-05-17,125.199997,127.199997,123.050003,124.099998,122.115952,6173132
2016-05-18,123.400002,127.949997,121.199997,127.449997,125.412392,7739823
2016-05-19,126.949997,130.199997,123.500000,124.050003,122.066757,12052622
2016-05-20,124.699997,126.000000,121.800003,122.699997,120.738335,7301220
2016-05-23,123.750000,124.300003,120.349998,121.250000,119.311516,7524569
2016-05-24,120.900002,122.500000,117.300003,120.000000,118.081505,7619962
2016-05-25,122.750000,123.900002,121.400002,122.650002,120.689140,6804541
2016-05-26,123.199997,128.850006,122.000000,128.000000,125.953606,9987824
2016-05-27,128.300003,130.949997,127.250000,128.949997,126.888405,9393704
2016-05-30,129.000000,133.899994,126.050003,126.500000,124.477585,11531109
2016-05-31,127.500000,131.500000,126.099998,129.899994,127.823227,12446435
2016-06-01,129.500000,133.800003,128.100006,133.100006,130.972076,14691766
2016-06-02,133.100006,134.399994,131.699997,133.649994,131.513275,10545181
2016-06-03,133.649994,137.199997,130.399994,131.949997,129.840454,12645560
2016-06-06,132.899994,133.899994,131.199997,132.399994,130.283249,5864842
2016-06-07,133.649994,135.699997,131.850006,135.300003,133.136902,8311974
2016-06-08,134.850006,137.500000,133.649994,136.699997,134.514511,9818976
2016-06-09,137.300003,138.100006,134.850006,136.149994,133.973297,6172794
2016-06-10,135.750000,137.550003,133.199997,134.100006,131.956085,6155550
2016-06-13,132.500000,132.699997,128.500000,130.399994,128.315231,7119260
2016-06-14,133.000000,134.000000,131.500000,132.550003,130.430862,6640787
2016-06-15,133.100006,133.800003,131.699997,132.699997,130.578461,2876802
2016-06-16,132.300003,132.449997,128.300003,130.899994,128.807236,5263299
2016-06-17,133.649994,135.800003,132.649994,134.449997,132.300476,8936573
2016-06-20,133.899994,140.350006,133.149994,138.500000,136.285721,12367976
2016-06-21,138.850006,139.500000,136.550003,137.800003,135.596924,5498667
2016-06-22,138.050003,141.199997,137.350006,140.250000,138.007751,10610999
2016-06-23,139.000000,139.500000,136.149994,138.100006,135.892136,6048153
2016-06-24,132.449997,134.100006,126.650002,133.449997,131.316467,14541272
2016-06-27,132.800003,135.899994,132.350006,134.750000,132.595688,4851415
2016-06-28,134.500000,136.000000,132.300003,133.399994,131.267258,5566838
2016-06-29,140.699997,147.699997,139.899994,143.649994,141.353394,42895387
2016-06-30,145.000000,150.550003,144.449997,149.949997,147.552673,19438012
2016-07-01,150.899994,152.649994,149.199997,151.449997,149.028687,11574298
2016-07-04,151.750000,161.199997,151.149994,158.899994,156.359589,19451557
2016-07-05,158.500000,160.350006,155.199997,156.699997,154.194763,10559208
2016-07-07,157.500000,159.050003,154.699997,155.100006,152.620361,7601802
2016-07-08,159.000000,159.500000,152.750000,154.600006,152.128342,10908641
2016-07-11,158.350006,159.000000,156.699997,158.199997,155.670792,7601771
2016-07-12,158.000000,162.000000,155.800003,161.000000,158.426010,8393495
2016-07-13,162.000000,163.399994,153.100006,157.100006,154.588379,13610391
2016-07-14,157.000000,158.500000,155.500000,156.500000,153.997955,5123783
2016-07-15,157.800003,159.199997,155.050003,156.949997,154.440765,7725596
2016-07-18,157.899994,159.250000,153.550003,154.300003,151.833130,4544998
2016-07-19,154.149994,155.250000,149.850006,152.100006,149.668304,6455047
2016-07-20,152.500000,158.750000,152.100006,157.699997,155.178772,8217737
2016-07-21,158.100006,159.399994,153.800003,154.500000,152.029938,5183806
2016-07-22,154.500000,158.899994,153.750000,158.350006,155.818390,6604161
2016-07-25,158.000000,164.550003,157.050003,163.899994,161.279648,10042713
2016-07-26,163.949997,165.000000,160.250000,161.000000,158.426010,6790619
2016-07-27,161.899994,162.850006,156.250000,160.250000,157.688004,7824307
2016-07-28,161.000000,163.000000,159.800003,161.850006,159.262436,5545763
2016-07-29,162.600006,165.600006,160.649994,161.300003,158.721222,7486440
2016-08-01,162.800003,163.750000,157.350006,161.500000,158.918030,6475441
2016-08-02,161.750000,161.949997,156.600006,158.100006,155.572388,5391899
2016-08-03,158.300003,159.300003,153.649994,154.649994,152.177536,4905592
2016-08-04,155.949997,163.399994,152.600006,162.149994,159.557617,7739610
2016-08-05,163.500000,165.949997,161.149994,164.500000,161.870056,7706238
2016-08-08,165.100006,167.699997,164.100006,165.550003,162.903275,6357438
2016-08-09,166.000000,168.899994,163.050003,167.350006,164.674500,7704784
2016-08-10,167.050003,169.199997,163.649994,166.949997,164.280884,7330513
2016-08-11,166.449997,166.649994,158.699997,161.899994,159.311615,9195450
2016-08-12,162.750000,164.000000,161.050003,162.600006,160.000458,3747892
2016-08-16,162.350006,165.899994,159.100006,165.199997,162.558868,5812605
2016-08-17,165.949997,168.149994,163.899994,165.750000,163.100082,6975285
2016-08-18,166.100006,168.899994,165.449997,167.350006,164.674500,4291420
2016-08-19,167.000000,169.600006,166.100006,167.750000,165.068100,5937716
2016-08-22,167.100006,168.250000,163.699997,164.600006,161.968475,5088269
2016-08-23,164.350006,164.600006,161.100006,162.899994,160.295639,5141350
2016-08-24,162.899994,164.750000,161.149994,164.199997,161.574860,3535845
2016-08-25,164.149994,165.649994,161.000000,161.550003,158.967224,5398380
2016-08-26,162.600006,163.699997,158.500000,159.699997,157.146790,7094058
2016-08-29,160.199997,160.199997,156.600006,158.300003,155.769180,6296807
2016-08-30,156.899994,163.649994,155.000000,162.149994,159.557617,12708939
2016-08-31,164.250000,165.250000,153.850006,154.850006,152.374344,15020668
2016-09-01,155.000000,156.300003,146.600006,148.750000,146.371872,12773096
2016-09-02,150.949997,151.949997,148.350006,150.000000,147.601883,9634895
2016-09-06,152.649994,152.649994,149.050003,150.500000,148.093887,6318529
2016-09-07,151.000000,154.350006,149.350006,151.850006,149.422318,7441241
2016-09-08,152.500000,157.750000,152.000000,156.699997,154.194763,8597979
2016-09-09,156.899994,159.399994,152.550003,158.000000,155.473984,7787823
2016-09-12,152.750000,154.000000,143.100006,145.399994,143.075424,11042338
2016-09-14,144.800003,148.100006,142.500000,144.449997,142.140594,11765899
2016-09-15,144.250000,146.399994,142.250000,144.500000,142.189819,10577943
2016-09-16,145.699997,149.350006,145.199997,146.300003,143.961044,12364546
2016-09-19,147.100006,152.600006,145.600006,152.000000,149.569916,12049100
2016-09-20,152.649994,152.699997,146.149994,147.550003,145.191040,8883681
2016-09-21,148.399994,150.199997,147.500000,148.149994,145.781448,4976653
2016-09-22,150.100006,154.199997,149.350006,153.750000,151.291916,8962007
2016-09-23,155.449997,159.199997,153.250000,155.899994,153.407547,17333176
2016-09-26,154.800003,156.649994,150.100006,152.949997,150.504715,9509307
2016-09-27,153.699997,154.750000,151.199997,153.399994,150.947510,6374076
2016-09-28,153.750000,156.899994,152.899994,156.000000,153.505966,6905698
2016-09-29,157.600006,158.000000,138.100006,140.050003,137.810959,16630508
2016-09-30,140.050003,147.149994,140.000000,146.149994,143.813431,10650160
2016-10-03,148.000000,153.699997,148.000000,152.850006,150.406311,10778413
2016-10-04,153.949997,154.300003,151.100006,153.399994,150.947510,7469692
2016-10-05,154.350006,160.300003,152.300003,158.899994,156.359589,15224569
2016-10-06,158.550003,160.100006,153.399994,155.149994,152.669540,8221064
2016-10-07,155.800003,157.250000,154.100006,155.949997,153.456741,6472064
2016-10-10,156.800003,156.899994,152.750000,154.000000,151.537933,3988033
2016-10-13,152.899994,152.899994,144.850006,147.750000,145.387848,7214854
2016-10-14,149.000000,151.550003,146.550003,150.199997,147.798676,5895646
2016-10-17,150.949997,151.800003,145.649994,146.750000,144.403839,7234378
2016-10-18,147.899994,152.149994,147.250000,151.600006,149.176315,5252551
2016-10-19,152.350006,152.350006,149.100006,150.399994,147.995468,4015890
2016-10-20,152.699997,155.300003,151.649994,153.899994,151.439514,5925299
2016-10-21,155.149994,157.300003,153.149994,156.149994,153.653549,6980247
2016-10-24,156.550003,157.800003,153.399994,155.149994,152.669540,5602564
2016-10-25,155.600006,155.699997,153.100006,154.100006,151.636337,3427736
2016-10-26,153.500000,155.500000,150.500000,152.050003,149.619110,4650948
2016-10-27,151.199997,152.199997,146.500000,148.550003,146.175064,7269720
