Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,999.000000,1020.049988,988.400024,1015.349976,979.264038,267810
2015-08-04,1020.000000,1025.000000,1011.450012,1019.700012,983.459473,194625
2015-08-05,1025.000000,1046.300049,1020.000000,1024.699951,988.281799,117479
2015-08-06,1034.000000,1198.800049,1017.000000,1155.500000,1114.433105,1673427
2015-08-07,1190.000000,1247.650024,1154.000000,1187.300049,1145.102905,1239478
2015-08-10,1185.000000,1219.000000,1146.650024,1187.300049,1145.102905,429100
2015-08-11,1196.050049,1199.300049,1146.099976,1157.000000,1115.879761,189789
2015-08-12,1149.800049,1200.000000,1119.900024,1128.400024,1088.296265,229181
2015-08-13,1139.000000,1175.349976,1110.000000,1151.650024,1110.719971,204764
2015-08-14,1159.949951,1198.900024,1158.000000,1191.800049,1149.442993,214123
2015-08-17,1207.800049,1207.800049,1152.250000,1166.800049,1125.331665,145126
2015-08-18,1179.949951,1182.650024,1153.000000,1161.900024,1120.605713,175568
2015-08-19,1158.500000,1190.000000,1143.250000,1180.099976,1138.158691,357099
2015-08-20,1180.099976,1180.099976,1137.000000,1143.900024,1103.245483,479695
2015-08-21,1149.000000,1164.800049,1103.250000,1141.900024,1101.316528,201911
2015-08-24,1121.900024,1121.900024,1025.000000,1041.599976,1004.581116,231069
2015-08-25,1051.000000,1168.550049,1005.000000,1115.099976,1075.468872,360739
2015-08-26,1149.000000,1149.000000,1081.250000,1101.000000,1061.869995,206492
2015-08-27,1122.000000,1129.699951,1075.000000,1080.449951,1042.050293,190109
2015-08-28,1080.449951,1122.000000,1080.449951,1110.849976,1071.369995,354126
2015-08-31,1108.250000,1125.000000,1083.599976,1099.000000,1059.941162,134211
2015-09-01,1075.000000,1104.900024,1036.849976,1071.849976,1033.756104,168430
2015-09-02,1072.699951,1088.000000,1058.000000,1065.949951,1028.065674,106825
2015-09-03,1068.800049,1103.500000,1065.050049,1070.000000,1031.971802,250846
2015-09-04,1075.949951,1090.000000,1057.050049,1079.449951,1041.085815,160207
2015-09-07,1080.000000,1085.000000,1032.349976,1061.000000,1023.291687,102279
2015-09-08,1058.000000,1084.000000,1039.449951,1055.449951,1017.938782,138860
2015-09-09,1069.800049,1125.000000,1066.000000,1117.599976,1077.880127,149481
2015-09-10,1105.000000,1122.000000,1077.699951,1110.250000,1070.791260,200374
2015-09-11,1118.849976,1118.849976,1090.500000,1108.849976,1069.441040,141744
2015-09-14,1117.000000,1125.000000,1098.099976,1108.349976,1068.958740,224167
2015-09-15,1116.800049,1116.800049,1091.000000,1097.949951,1058.928467,77418
2015-09-16,1099.849976,1099.849976,1076.000000,1089.449951,1050.730591,205006
2015-09-18,1092.000000,1159.500000,1081.300049,1116.550049,1076.867554,440382
2015-09-21,1085.000000,1127.800049,1085.000000,1118.550049,1078.796387,127853
2015-09-22,1133.800049,1133.800049,1085.000000,1102.650024,1063.461426,89331
2015-09-23,1085.000000,1107.800049,1082.000000,1089.750000,1051.019897,731603
2015-09-24,1089.000000,1115.900024,1083.000000,1100.750000,1061.628906,88563
2015-09-28,1112.000000,1119.000000,1087.099976,1094.800049,1055.890503,109158
2015-09-29,1097.949951,1099.599976,1070.000000,1074.300049,1036.119019,172662
2015-09-30,1095.000000,1119.000000,1074.000000,1095.400024,1056.469238,254763
2015-10-01,1095.000000,1109.000000,1081.050049,1088.500000,1049.814331,46587
2015-10-05,1090.000000,1123.599976,1088.000000,1104.000000,1064.763428,122094
2015-10-06,1116.699951,1116.699951,1074.050049,1078.449951,1040.121460,183604
2015-10-07,1086.400024,1089.800049,1058.300049,1064.199951,1026.378052,125539
2015-10-08,1065.000000,1072.000000,1045.000000,1049.650024,1012.345215,60283
2015-10-09,1055.000000,1078.000000,1051.000000,1064.550049,1026.715576,111535
2015-10-12,1066.050049,1074.900024,1053.000000,1063.500000,1025.702881,65787
2015-10-13,1075.000000,1075.000000,1026.050049,1033.949951,997.203003,106405
2015-10-14,1039.900024,1053.150024,1036.000000,1050.650024,1013.309509,62618
2015-10-15,1064.000000,1073.500000,1046.099976,1054.199951,1016.733337,133455
2015-10-16,1065.000000,1070.000000,1045.000000,1059.300049,1021.652100,295335
2015-10-19,1058.000000,1072.000000,1049.000000,1062.400024,1024.641846,294673
2015-10-20,1062.500000,1096.000000,1050.000000,1074.699951,1036.504639,556346
2015-10-21,1073.000000,1083.949951,1064.000000,1075.550049,1037.324585,152418
2015-10-23,1077.000000,1087.900024,1046.000000,1062.849976,1025.076050,334249
2015-10-26,1070.000000,1109.099976,1031.199951,1062.400024,1024.641846,370172
2015-10-27,1083.000000,1094.849976,1051.000000,1062.500000,1024.738281,105637
2015-10-28,1060.250000,1065.000000,1055.250000,1060.250000,1022.568298,573230
2015-10-29,1075.000000,1075.000000,1058.000000,1063.400024,1025.606323,153840
2015-10-30,1063.400024,1082.900024,1051.000000,1073.699951,1035.540161,106962
2015-11-02,1088.000000,1089.949951,1070.150024,1077.099976,1038.819580,86002
2015-11-03,1084.000000,1088.500000,1057.349976,1070.349976,1032.309448,237043
2015-11-04,1070.099976,1102.750000,1065.000000,1082.849976,1044.365112,94655
2015-11-05,1080.000000,1094.500000,1051.099976,1059.050049,1021.411072,149805
2015-11-06,1059.050049,1059.599976,992.099976,1045.449951,1008.294250,298560
2015-11-09,1039.000000,1054.599976,1009.299988,1048.599976,1011.332336,91254
2015-11-10,1048.650024,1048.650024,1002.500000,1014.700012,978.637207,72669
2015-11-13,1039.000000,1050.000000,1001.950012,1011.700012,975.743835,97768
2015-11-16,1011.000000,1014.799988,995.000000,1007.450012,971.644836,65061
2015-11-17,1008.000000,1013.599976,956.000000,992.150024,956.888672,557239
2015-11-18,992.000000,999.400024,976.000000,987.950012,952.837952,138675
2015-11-19,987.950012,999.950012,980.000000,995.900024,960.505371,77066
2015-11-20,1001.000000,1013.000000,990.200012,1008.500000,972.657532,83617
2015-11-23,1016.000000,1018.750000,996.000000,1005.400024,969.667786,34378
2015-11-24,1011.000000,1025.000000,995.250000,1009.400024,973.525635,51906
2015-11-26,1019.000000,1019.000000,982.049988,996.500000,961.084106,219710
2015-11-27,1004.000000,1004.000000,986.000000,994.799988,959.444458,133651
2015-11-30,1004.000000,1005.000000,987.549988,991.450012,956.213562,101865
2015-12-01,1001.799988,1043.000000,993.049988,1027.000000,990.500061,99695
2015-12-02,1020.000000,1036.949951,991.000000,1013.150024,977.142334,211752
2015-12-03,1008.000000,1017.750000,995.099976,998.849976,963.350525,159913
2015-12-04,992.299988,1015.000000,991.549988,994.799988,959.444458,48624
2015-12-07,994.700012,1015.000000,993.599976,1003.799988,968.124573,58504
2015-12-08,995.000000,1007.000000,981.549988,993.200012,957.901306,58714
2015-12-09,990.000000,998.950012,968.500000,993.549988,958.238831,55291
2015-12-10,993.599976,996.950012,981.000000,991.349976,956.117126,129236
2015-12-11,991.349976,997.000000,980.049988,990.750000,955.538391,77238
2015-12-14,981.549988,1029.250000,981.549988,1023.450012,987.076233,323092
2015-12-15,1032.500000,1032.500000,999.000000,1015.700012,979.601685,57088
2015-12-16,1015.450012,1020.000000,1001.000000,1011.200012,975.261597,133592
2015-12-17,1012.349976,1025.000000,1004.950012,1021.349976,985.050903,119541
2015-12-18,1015.000000,1047.900024,1015.000000,1025.150024,988.715820,395757
2015-12-21,1028.000000,1041.000000,1024.650024,1036.599976,999.758789,126363
2015-12-22,1036.000000,1036.000000,1014.000000,1023.500000,987.124451,259081
2015-12-23,1028.900024,1032.500000,1017.099976,1024.849976,988.426453,31948
2015-12-24,1026.949951,1034.949951,1010.000000,1029.849976,993.248779,25002
2015-12-28,1030.000000,1057.449951,1003.250000,1021.750000,985.436523,103039
2015-12-29,1017.250000,1032.000000,1011.000000,1026.150024,989.680298,89865
2015-12-30,1036.000000,1038.650024,1012.200012,1022.849976,986.497559,52655
2015-12-31,1022.000000,1040.000000,1016.000000,1030.300049,993.682739,27938
2016-01-01,1030.000000,1047.000000,1025.000000,1038.800049,1001.880737,34420
2016-01-04,1038.800049,1050.000000,1017.150024,1023.450012,987.076233,72287
2016-01-05,1045.500000,1045.500000,1010.000000,1014.549988,978.492493,98447
2016-01-06,1012.049988,1030.000000,1005.000000,1009.650024,973.766724,62021
2016-01-07,1011.500000,1055.000000,993.000000,1005.200012,969.474854,124496
2016-01-08,1022.849976,1022.849976,997.000000,1002.849976,967.208313,118495
2016-01-11,998.000000,1009.900024,977.000000,985.250000,950.233948,115195
2016-01-12,988.950012,1000.000000,983.599976,990.000000,954.815063,96981
2016-01-13,995.049988,996.000000,961.000000,973.200012,938.612122,146693
2016-01-14,970.000000,994.500000,954.950012,982.250000,947.340515,94695
2016-01-15,982.200012,996.000000,961.750000,972.200012,937.647705,128338
2016-01-18,991.900024,994.000000,955.000000,964.299988,930.028381,136696
2016-01-19,965.000000,975.000000,945.000000,947.799988,914.114868,93634
2016-01-20,945.000000,951.000000,890.000000,912.150024,879.731934,373411
2016-01-21,923.500000,928.000000,876.000000,899.299988,867.338501,376875
2016-01-22,900.049988,925.200012,891.000000,911.900024,879.490784,446743
2016-01-25,915.000000,939.000000,894.700012,902.400024,870.328369,399094
2016-01-27,900.000000,918.900024,896.000000,913.799988,881.323242,164238
2016-01-28,914.000000,923.000000,907.000000,918.250000,885.615051,524349
2016-01-29,915.049988,925.549988,900.099976,923.599976,890.774902,188417
2016-02-01,933.000000,966.900024,925.049988,944.500000,910.932129,99737
2016-02-02,953.000000,954.700012,872.400024,898.450012,866.518799,730375
2016-02-03,888.000000,913.500000,884.000000,896.900024,865.023865,120882
2016-02-04,901.000000,959.000000,890.000000,933.099976,899.937256,112050
2016-02-05,937.000000,975.000000,926.000000,967.200012,932.825378,209665
2016-02-08,980.000000,980.150024,921.099976,951.200012,917.393921,288373
2016-02-09,949.000000,949.000000,921.000000,927.150024,894.198853,196701
2016-02-10,927.250000,942.000000,919.500000,930.799988,897.718994,120624
2016-02-11,930.000000,944.900024,900.000000,922.000000,894.034241,354691
2016-02-12,922.500000,922.500000,863.099976,883.099976,856.314148,289119
2016-02-15,897.799988,918.500000,889.150024,904.049988,876.628784,55346
2016-02-16,900.000000,919.450012,880.099976,887.200012,860.289795,63113
2016-02-17,893.000000,893.000000,857.049988,882.549988,855.780884,74831
2016-02-18,889.000000,905.000000,877.000000,887.950012,861.017151,110481
2016-02-19,885.000000,891.250000,862.200012,868.250000,841.914612,64482
2016-02-22,875.000000,888.400024,870.049988,879.500000,852.823364,53568
2016-02-23,881.000000,886.000000,864.450012,879.349976,852.677856,166420
2016-02-24,875.000000,875.000000,853.000000,858.900024,832.848328,351200
2016-02-25,866.000000,866.000000,832.000000,840.950012,815.442688,125268
2016-02-26,858.599976,879.000000,816.000000,833.250000,807.976318,274243
2016-02-29,833.000000,841.000000,790.000000,809.250000,784.704163,317307
2016-03-01,818.000000,848.000000,802.349976,825.950012,800.897705,318604
2016-03-02,839.000000,849.000000,827.650024,837.450012,812.048889,292554
2016-03-03,829.099976,887.599976,829.099976,876.599976,850.011414,357457
2016-03-04,885.000000,886.950012,863.000000,875.500000,848.944702,297605
2016-03-08,879.000000,884.000000,862.000000,865.200012,838.957214,106566
2016-03-09,860.000000,873.900024,853.049988,863.400024,837.211792,171258
2016-03-10,865.000000,889.000000,846.000000,851.400024,825.575745,140061
2016-03-11,851.400024,857.000000,842.450012,847.400024,821.697083,286977
2016-03-14,851.849976,869.099976,834.500000,841.849976,816.315369,317214
2016-03-15,840.000000,845.000000,831.099976,843.299988,817.721375,105374
2016-03-16,843.299988,855.549988,832.500000,847.349976,821.648560,105385
2016-03-17,862.000000,862.000000,840.099976,845.900024,820.242554,240037
2016-03-18,846.000000,851.400024,835.250000,839.549988,814.085205,223524
2016-03-21,849.799988,854.599976,835.500000,849.549988,823.781799,295143
2016-03-22,854.950012,899.849976,849.099976,888.150024,861.211060,348528
2016-03-23,890.000000,896.000000,873.900024,879.200012,852.532532,217856
2016-03-28,878.000000,890.000000,867.450012,877.950012,851.320496,125121
2016-03-29,862.000000,872.950012,842.599976,848.950012,823.200073,251291
2016-03-30,845.799988,851.849976,837.200012,847.750000,822.036438,619688
2016-03-31,854.000000,867.000000,836.099976,841.799988,816.266968,807711
2016-04-01,840.000000,894.900024,840.000000,861.750000,835.611816,508939
2016-04-04,860.200012,877.750000,860.000000,863.000000,836.823853,123686
2016-04-05,860.250000,860.299988,836.200012,838.349976,812.921570,182611
2016-04-06,838.000000,885.000000,828.150024,874.650024,848.120544,309013
2016-04-07,872.450012,877.000000,857.000000,860.900024,834.787598,96467
2016-04-08,860.000000,875.000000,859.500000,866.750000,840.460144,67789
2016-04-11,870.000000,884.099976,866.049988,880.150024,853.453735,205918
2016-04-12,880.099976,906.900024,873.599976,890.599976,863.586670,437155
2016-04-13,900.000000,919.000000,896.000000,906.200012,878.713562,460780
2016-04-18,910.000000,914.400024,883.000000,888.099976,861.162537,179126
2016-04-20,892.099976,903.349976,881.099976,892.200012,865.138184,294543
2016-04-21,898.150024,899.900024,873.000000,876.950012,850.350769,534171
2016-04-22,882.799988,883.000000,866.599976,876.299988,849.720459,65922
2016-04-25,877.000000,883.849976,855.000000,864.049988,837.841980,73717
2016-04-26,869.000000,885.900024,863.349976,881.950012,855.199158,120077
2016-04-27,880.000000,905.000000,878.200012,888.549988,861.598877,170866
2016-04-28,892.900024,900.799988,855.799988,868.750000,842.399475,162437
2016-04-29,874.099976,905.000000,871.000000,885.150024,858.302063,269755
2016-05-02,889.799988,895.000000,881.000000,889.049988,862.083740,63853
2016-05-03,895.000000,914.900024,888.150024,893.500000,866.398743,365695
2016-05-04,892.500000,893.450012,845.200012,853.349976,827.466553,285712
2016-05-05,860.000000,866.000000,842.049988,850.750000,824.945496,202225
2016-05-06,855.000000,860.500000,851.000000,854.849976,828.921082,53608
2016-05-09,854.000000,866.599976,850.500000,864.349976,838.132874,105433
2016-05-10,868.900024,891.000000,857.099976,881.599976,854.859680,219353
2016-05-11,881.799988,895.000000,866.700012,870.250000,843.854004,260617
2016-05-12,871.000000,879.849976,861.549988,865.049988,838.811707,276302
2016-05-13,870.000000,870.000000,850.000000,854.150024,828.242310,106345
2016-05-16,858.000000,864.650024,845.049988,850.299988,824.509033,327263
2016-05-17,851.099976,853.650024,843.349976,850.049988,824.266663,109836
2016-05-18,854.500000,870.000000,842.049988,858.799988,832.751282,135039
2016-05-19,860.000000,868.400024,851.000000,858.849976,832.799744,191752
2016-05-20,859.000000,868.000000,852.349976,864.500000,838.278320,90621
2016-05-23,869.700012,882.000000,869.500000,871.700012,845.260010,245707
2016-05-24,868.000000,879.000000,862.200012,870.599976,844.193359,231406
2016-05-25,876.000000,877.849976,857.049988,861.900024,835.757324,192219
2016-05-26,846.099976,846.099976,746.150024,807.650024,783.152710,3632827
2016-05-27,807.000000,807.650024,759.049988,783.900024,760.123108,2720009
2016-05-30,778.000000,793.900024,778.000000,788.450012,764.535095,267302
2016-05-31,788.450012,804.000000,787.950012,800.000000,775.734802,605367
2016-06-01,803.450012,807.000000,771.000000,776.099976,752.559631,541454
2016-06-02,784.000000,792.549988,770.000000,789.950012,765.989563,387716
2016-06-03,789.000000,801.000000,787.000000,798.950012,774.716614,352675
2016-06-06,798.799988,804.650024,792.099976,799.799988,775.540833,390713
2016-06-07,805.000000,805.000000,795.250000,800.049988,775.783264,344320
2016-06-08,800.000000,807.000000,795.000000,800.000000,775.734802,149602
2016-06-09,800.000000,803.250000,787.500000,793.250000,769.189514,231849
2016-06-10,797.950012,800.200012,786.000000,796.700012,772.534851,547025
2016-06-13,795.000000,799.950012,787.200012,797.900024,773.698486,172541
2016-06-14,799.950012,818.200012,797.750000,800.299988,776.025635,390478
2016-06-15,804.000000,808.000000,799.200012,800.299988,776.025635,156533
2016-06-16,799.950012,802.000000,791.900024,800.250000,775.977234,337636
2016-06-17,801.700012,806.200012,797.299988,799.849976,775.589233,155719
2016-06-20,798.650024,804.000000,791.299988,800.150024,775.880249,141645
2016-06-21,802.000000,807.000000,797.150024,801.200012,776.898376,212628
2016-06-22,801.000000,813.000000,792.200012,809.700012,785.140625,141317
2016-06-23,815.000000,817.000000,801.250000,813.900024,789.213257,112794
2016-06-24,800.000000,819.200012,774.900024,800.700012,776.413574,391224
2016-06-27,802.000000,812.950012,798.049988,806.049988,781.601318,343391
2016-06-28,806.000000,819.200012,806.000000,810.700012,786.110229,402978
2016-06-29,812.049988,835.000000,812.000000,831.250000,806.036865,430007
2016-06-30,840.000000,855.000000,827.599976,848.900024,823.151611,594336
2016-07-01,848.000000,863.750000,837.500000,843.849976,818.254700,111636
2016-07-04,847.900024,857.000000,840.000000,852.500000,826.642334,508523
2016-07-05,852.500000,856.000000,840.000000,841.650024,816.121521,325021
2016-07-07,842.099976,844.849976,821.000000,824.650024,799.637085,543058
2016-07-08,829.000000,829.000000,813.000000,818.049988,793.237305,163789
2016-07-11,823.099976,835.000000,821.650024,823.900024,798.909851,234065
2016-07-12,828.000000,828.000000,813.099976,816.599976,791.831238,367130
2016-07-13,816.000000,830.950012,816.000000,820.400024,795.515991,302438
2016-07-14,817.000000,826.000000,815.000000,818.599976,793.770569,124968
2016-07-15,818.000000,825.000000,815.099976,817.799988,792.994873,188336
2016-07-18,819.000000,828.500000,818.200012,823.200012,798.231079,182750
2016-07-19,823.000000,845.849976,823.000000,843.950012,818.351685,335827
2016-07-20,845.049988,858.900024,845.000000,855.000000,829.066589,284845
2016-07-21,855.000000,891.250000,855.000000,884.500000,857.671753,615642
2016-07-22,894.000000,895.049988,880.599976,887.250000,860.338379,222406
2016-07-25,887.250000,904.799988,885.349976,893.099976,866.010925,318434
2016-07-26,887.400024,900.000000,879.549988,890.500000,863.489746,138043
2016-07-27,890.500000,898.750000,876.400024,881.799988,855.053589,283345
2016-07-28,878.150024,898.849976,871.299988,885.549988,867.544373,252847
2016-07-29,887.250000,888.250000,868.049988,870.599976,852.898376,96930
2016-08-01,871.000000,880.000000,831.700012,843.299988,826.153442,509858
2016-08-02,840.299988,858.650024,838.049988,850.650024,833.354065,205842
2016-08-03,850.099976,852.700012,810.000000,826.299988,809.499146,306162
2016-08-04,826.250000,848.799988,814.500000,839.150024,822.087830,752336
2016-08-05,839.299988,877.200012,835.799988,856.599976,839.183044,1387249
2016-08-08,859.000000,929.000000,858.049988,903.450012,885.080444,676576
2016-08-09,910.000000,913.599976,882.000000,898.400024,880.133179,806040
2016-08-10,898.000000,905.000000,887.599976,896.500000,878.271790,206894
2016-08-11,888.250000,897.000000,867.000000,890.450012,872.344727,148497
2016-08-12,897.000000,910.000000,891.049988,902.500000,884.149780,187993
2016-08-16,909.000000,925.000000,893.000000,901.299988,882.974182,324070
2016-08-17,896.000000,905.950012,889.849976,895.349976,877.145203,190958
2016-08-18,897.900024,902.950012,892.549988,895.849976,877.634888,137675
2016-08-19,895.000000,901.000000,892.000000,895.099976,876.900208,114081
2016-08-22,897.000000,898.549988,875.099976,878.349976,860.490784,88255
2016-08-23,876.000000,892.099976,873.599976,885.500000,867.495422,95382
2016-08-24,890.000000,917.299988,883.950012,902.150024,883.806885,272503
2016-08-25,912.500000,915.000000,893.400024,897.549988,879.300415,278738
2016-08-26,905.000000,905.000000,886.450012,894.750000,876.557373,178094
2016-08-29,895.000000,904.950012,887.400024,900.500000,882.190430,85320
2016-08-30,903.000000,931.950012,902.849976,917.200012,898.550903,468928
2016-08-31,923.000000,933.750000,913.000000,920.400024,901.685852,177971
2016-09-01,926.900024,927.349976,918.000000,922.099976,903.351196,123984
2016-09-02,922.099976,938.500000,918.400024,924.000000,905.212585,327330
2016-09-06,933.000000,933.000000,907.049988,922.099976,903.351196,229006
2016-09-07,925.049988,932.000000,916.599976,926.450012,907.612793,172946
2016-09-08,927.000000,944.700012,918.000000,935.599976,916.576721,429986
2016-09-09,935.650024,947.000000,927.849976,933.950012,914.960327,178990
2016-09-12,927.000000,933.450012,911.250000,928.599976,909.719055,414521
2016-09-14,933.000000,937.500000,907.750000,913.799988,895.220032,450302
2016-09-15,913.849976,918.000000,897.150024,906.049988,887.627563,297083
2016-09-16,909.700012,927.400024,909.700012,921.400024,902.665466,198978
2016-09-19,923.000000,929.849976,917.950012,922.150024,903.400269,205562
2016-09-20,925.000000,927.349976,910.599976,916.500000,897.865112,90304
2016-09-21,916.000000,916.900024,897.000000,900.299988,881.994507,326222
2016-09-22,905.099976,914.400024,897.200012,906.750000,888.313354,78866
2016-09-23,910.049988,911.000000,891.599976,896.450012,878.222778,256870
2016-09-26,900.000000,906.299988,891.200012,893.150024,874.989868,229079
2016-09-27,894.049988,909.000000,892.349976,903.299988,884.933533,292422
2016-09-28,903.299988,910.250000,895.299988,902.750000,884.394714,142091
2016-09-29,902.799988,909.000000,875.099976,887.849976,869.797668,581583
2016-09-30,886.000000,915.950012,886.000000,905.500000,887.088745,176975
2016-10-03,901.000000,931.700012,900.599976,928.650024,909.768127,263434
2016-10-04,928.700012,935.400024,917.599976,929.299988,910.404785,162118
2016-10-05,929.000000,940.000000,922.900024,934.650024,915.646118,117217
2016-10-06,934.650024,934.650024,913.049988,916.650024,898.012085,121947
2016-10-07,916.650024,919.299988,908.349976,910.450012,891.938110,42450
2016-10-10,910.500000,916.900024,895.000000,900.799988,882.484314,263969
2016-10-13,903.900024,903.900024,873.700012,875.400024,857.600830,121427
2016-10-14,879.799988,881.750000,866.099976,869.700012,852.016663,108579
2016-10-17,869.900024,882.799988,845.599976,852.200012,834.872498,465207
2016-10-18,854.549988,875.450012,848.599976,860.099976,842.611877,361227
2016-10-19,864.400024,868.349976,837.450012,844.700012,827.524963,288771
2016-10-20,849.700012,863.799988,841.599976,859.799988,842.317932,190652
2016-10-21,861.250000,866.299988,843.299988,851.750000,834.431641,181786
2016-10-24,862.000000,862.000000,849.599976,851.200012,833.892883,199944
2016-10-25,854.000000,874.700012,849.750000,867.200012,849.567505,184526
